instId,instType,baseCcy,quoteCcy,settleCcy,ctVal,ctMult,ctValCcy,optType,stk,listTime,expTime,tickSz,lotSz,minSz,maxSz,maxLmtSz,maxMktSz,maxTwapSz,maxIcebergSz,maxTriggerSz,maxStopSz,last,lastSz,askPx,askSz,bidPx,bidSz,open24h,high24h,low24h,volCcy24h,vol24h,sodUtc0,sodUtc8,ts,minOrderValueUSD
MAJOR-USDT,SPOT,MAJOR,USDT,,,,,,,1732791600000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.1573,67.25,0.1574,66.848,0.1572,229.403,0.1627,0.1638,0.1542,155983.4833302,985984.518,0.1563,0.1574,1755694244910,0.16
MANA-USDT,SPOT,MANA,USDT,,,,,,,1611907686000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.2789,677.15395,0.2793,1329.911156,0.2791,153,0.2828,0.2853,0.2715,228430.0732236205,824009.583638,0.2723,0.2779,1755694245107,2.79
MASK-USDT,SPOT,MASK,USDT,,,,,,,1614182650000,,0.001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,1.234,239.223009,1.234,252.435745,1.233,2860.836028,1.257,1.265,1.206,521335.606406856,424038.425986,1.216,1.232,1755694245719,1.23
ME-USDT,SPOT,ME,USDT,,,,,,,1733837400000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.6816,1.106,0.6817,5.87,0.6816,142.5,0.696,0.7013,0.6657,422257.4196646,622556.379,0.6705,0.6815,1755694244812,0.68
MEME-USDT,SPOT,MEME,USDT,,,,,,,1699000200000,,0.000001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.002381,12541.7,0.002381,180641.6,0.002379,239763.5,0.002005,0.0024,0.001972,6354608.2605946,2877289871.3,0.002087,0.002022,1755694245713,0.24
MEMEFI-USDT,SPOT,MEMEFI,USDT,,,,,,,1732276800000,,0.0000001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.0017992,30621.7,0.0017992,1754.9,0.0017975,197131.6,0.001831,0.002029,0.0016966,4611347.01613405,2501147928.8,0.0018004,0.0019907,1755694244909,0.18
MENGO-USDT,SPOT,MENGO,USDT,,,,,,,1663915563000,,0.00001,0.0001,10,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.12845,601.3705,0.12812,272.8803,0.12749,10,0.13393,0.1347,0.12503,211869.297371487,1643215.675,0.12799,0.13296,1755694245713,1.28
MERL-USDT,SPOT,MERL,USDT,,,,,,,1713520800000,,0.00001,0.001,10,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.1113,86.833,0.11138,396,0.1113,225.894,0.11305,0.11333,0.10553,601601.10019528,5470653.84,0.10711,0.11166,1755694245839,1.11
METIS-USDT,SPOT,METIS,USDT,,,,,,,1644471246000,,0.01,0.000001,0.01,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,16.63,0.000104,16.64,5.634721,16.62,12.970986,17.32,17.5,16.24,314883.31557658,18743.193035,16.3,17.1,1755694244907,0.17
MEW-USDT,SPOT,MEW,USDT,,,,,,,1713168000000,,0.000001,1,1000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.002882,1500,0.002882,421207,0.00288,393702,0.002925,0.002959,0.002778,1314880.84807,461329011,0.00281,0.002862,1755694245713,2.88
MINA-USDT,SPOT,MINA,USDT,,,,,,,1622459401000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.1822,412.394758,0.1823,3576.641758,0.1821,1660.095965,0.1852,0.1869,0.177,165384.017453727,913572.446375,0.1783,0.1815,1755694245807,0.18
MKR-USDT,SPOT,MKR,USDT,,,,,,,1611907686000,,0.1,0.00000001,0.001,,9999999999,1000000,9999999999.0000000000000000,9999999999.0000000000000000,9999999999.0000000000000000,1000000,1638.3,0.02252774,1638.5,0.0261,1638.3,0.30105151,1707,1720.1,1622.6,1437779.374401732,860.43451931,1653.6,1678.7,1755694245714,1.64
MLN-USDT,SPOT,MLN,USDT,,,,,,,1611907686000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,9.013,27.94168,9.017,21.74791,8.955,6.523381,8.767,9.449,8.677,288390.21491824,31984.888554,8.738,8.911,1755694245712,0.90
MOODENG-USDT,SPOT,MOODENG,USDT,,,,,,,1731668400000,,0.00001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.14818,110.98,0.14812,336.4,0.14811,2333.94,0.1515,0.15257,0.14465,1816137.5941242,12280287.17,0.14554,0.14841,1755694244726,1.48
MORPHO-USDT,SPOT,MORPHO,USDT,,,,,,,1732179900000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,2.108,1.795,2.1116,22.5,2.1107,75.642,2.049,2.1222,1.9838,2317827.5895237,1126244.688,1.9872,2.0483,1755694244727,2.11
MOVR-USDT,SPOT,MOVR,USDT,,,,,,,1638945404000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,6.379,0.457214,6.381,6.284699,6.378,1.549057,6.601,6.62,6.26,28032.923232929,4357.566841,6.295,6.443,1755694245024,0.64
MOVE-USDT,SPOT,MOVE,USDT,,,,,,,1733742000000,,0.00001,0.1,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.1271,207.7,0.12714,342,0.1271,377.4,0.13212,0.13337,0.1237,869258.015142,6801885.4,0.12585,0.13006,1755694245714,1.27
NAVX-USDT,SPOT,NAVX,USDT,,,,,,,1742893200000,,0.00001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.03803,344.77,0.03803,8.61,0.03796,628.27,0.03983,0.04013,0.03755,131462.3099709,3402423.22,0.0381,0.03869,1755694240109,0.38
NC-USDT,SPOT,NC,USDT,,,,,,,1737104400000,,0.00001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.01934,964.22,0.01936,861.58,0.01934,975.48,0.01941,0.01969,0.019,232727.0098332,12063508.37,0.01909,0.01954,1755694216407,0.19
NEAR-USDT,SPOT,NEAR,USDT,,,,,,,1611907686000,,0.001,0.00000001,1,,9999999999,1000000,9999999999.0000000000000000,9999999999.0000000000000000,9999999999.0000000000000000,1000000,2.472,17.72537441,2.472,2375.5654036,2.471,3,2.521,2.547,2.415,4167302.47121269732,1692129.49201394,2.423,2.48,1755694245320,2.47
NEIRO-USDT,SPOT,NEIRO,USDT,,,,,,,1729587600000,,0.0000001,1,1000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.0003599,9388,0.0003602,829853,0.00036,251664,0.0003704,0.0003746,0.0003445,808634.3852435,2253973090,0.000351,0.0003592,1755694245433,0.36
NEO-USDT,SPOT,NEO,USDT,,,,,,,1611907686000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,6.246,0.206891,6.242,7.59,6.24,12.313165,6.073,6.573,5.828,2359805.407086386,378029.180154,5.857,5.953,1755694244710,0.62
NFT-USDT,SPOT,NFT,USDT,,,,,,,1636612473000,,0.0000000001,1,10000000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.0000004639,23785838,0.0000004651,184476012,0.0000004635,221724148,0.0000004624,0.0000004659,0.0000004615,22903.2069119865,49361545351,0.0000004634,0.0000004634,1755694234005,4.64
NMR-USDT,SPOT,NMR,USDT,,,,,,,1611907686000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,8.23,11.075972,8.238,10.100005,8.226,44.838,8.574,8.593,7.983,256361.80678921,31300.831362,8.009,8.343,1755694245720,0.82
NOT-USDT,SPOT,NOT,USDT,,,,,,,1715860800000,,0.000001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.001833,5000,0.001832,107633.8,0.001831,456778.4,0.001876,0.001901,0.001783,753125.087272,411834799.1,0.001794,0.001841,1755694244828,0.18
OAS-USDT,SPOT,OAS,USDT,,,,,,,1670822719000,,0.00001,0.01,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.01142,837.53,0.01142,104.48,0.01141,2008.48,0.01156,0.01165,0.01129,26771.553905,2337894.76,0.01138,0.0116,1755694202018,1.14
OKSOL-USDT,SPOT,OKSOL,USDT,,,,,,,1733900400000,,0.01,0.000001,0.001,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,181.69,0.013344,181.88,0.000437,181.8,4.784,181.48,183,175.81,797914.98297327,4452.055316,176.35,177.91,1755694230328,0.18
OL-USDT,SPOT,OL,USDT,,,,,,,1732017600000,,0.00001,0.1,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.03733,1798.5,0.03735,895.9,0.0373,7040,0.03856,0.03884,0.03535,840541.631183,22798295.1,0.0361,0.03755,1755694245113,0.37
OM-USDT,SPOT,OM,USDT,,,,,,,1611907686000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.2397,8.842755,0.2397,734.205788,0.2396,86.462856,0.2421,0.2444,0.2335,870385.9851278707,3653578.304689,0.2359,0.2386,1755694244710,0.24
OMI-USDT,SPOT,OMI,USDT,,,,,,,1627880033000,,0.0000001,0.001,1000,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.0001882,77877.982,0.0001886,1219115.641,0.0001882,62486.444,0.0001884,0.0001904,0.000181,126201.0093567247,681253783.746,0.0001816,0.0001862,1755694228013,0.19
ONDO-USDT,SPOT,ONDO,USDT,,,,,,,1722240000000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.9298,18.307,0.9297,204.571,0.9296,118.932,0.9532,0.9615,0.9064,4399646.5260551,4762742.411,0.9107,0.9255,1755694245807,0.93
ONE-USDT,SPOT,ONE,USDT,,,,,,,1641438952000,,0.000001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.010589,953.69738,0.010634,3510,0.010617,3510,0.010739,0.0108,0.01018,40734.963579213965,3884102.455886,0.010287,0.010505,1755694245415,1.06
ONT-USDT,SPOT,ONT,USDT,,,,,,,1611907686000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.1337,330,0.134,765.473948,0.1338,1265.473948,0.1346,0.1353,0.1288,158393.374853525,1193543.755922,0.1293,0.1316,1755694243809,1.34
OP-USDT,SPOT,OP,USDT,,,,,,,1654009041000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.7077,675,0.7079,904.6366,0.7078,1.5,0.7183,0.726,0.6828,6421508.18674639,9153358.8325,0.6877,0.7025,1755694245713,0.71
ORBS-USDT,SPOT,ORBS,USDT,,,,,,,1611907686000,,0.00001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.01797,2781.97804,0.01799,2779.120091,0.01797,7781.315263,0.01828,0.01839,0.01769,92928.91208024532,5174795.970205,0.01775,0.01803,1755694243711,1.80
ORDI-USDT,SPOT,ORDI,USDT,,,,,,,1684584000000,,0.001,0.0001,0.1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,8.769,0.0001,8.769,8.7434,8.768,0.15,8.888,8.997,8.47,2791871.3830657,322007.3409,8.498,8.72,1755694245813,0.88
PARTI-USDT,SPOT,PARTI,USDT,,,,,,,1742904000000,,0.0001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.1751,142.89,0.1752,7903.58,0.175,3199.02,0.1785,0.18,0.1695,775932.656324,4462476.37,0.1709,0.1749,1755694245315,1.75
PENDLE-USDT,SPOT,PENDLE,USDT,,,,,,,1727416800000,,0.001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,5.165,24.125,5.17,21.234,5.166,44.399,5.362,5.384,5.059,533092.855322,102948.758,5.094,5.226,1755694245807,5.17
PENGU-USDT,SPOT,PENGU,USDT,,,,,,,1734440400000,,0.000001,1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.029846,264,0.029847,2000,0.029846,1398,0.031991,0.03253,0.028962,20407187.685224,669648934,0.029555,0.031241,1755694245020,2.98
PEOPLE-USDT,SPOT,PEOPLE,USDT,,,,,,,1637907325000,,0.00001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.01851,52194.711225,0.01851,60527.268405,0.0185,113946.949765,0.01873,0.01895,0.01782,1515876.79313818922,82755159.017167,0.01793,0.01831,1755694245209,1.85
PEPE-USDT,SPOT,PEPE,USDT,,,,,,,1682931600000,,0.000000001,1,100000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.000010386,201426,0.000010386,336976562,0.000010384,62667113,0.000010712,0.00001085,0.000010124,22550735.704220165,2172450015783,0.000010203,0.000010427,1755694245807,1.04
PERP-USDT,SPOT,PERP,USDT,,,,,,,1615365792000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.2783,5.94726,0.2792,1.39491,0.2789,793,0.2655,0.2804,0.2542,142221.4646741699,527597.689013,0.2587,0.259,1755694245114,0.28
PHA-USDT,SPOT,PHA,USDT,,,,,,,1611907686000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.11185,82.990032,0.11207,106.750693,0.11192,95.502172,0.10725,0.12394,0.1048,1957012.96081137035,17231971.800162,0.10784,0.10536,1755694245523,1.12
PIXEL-USDT,SPOT,PIXEL,USDT,,,,,,,1723705200000,,0.00001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.03276,393.67,0.03278,1350,0.03277,388.68,0.03342,0.03383,0.03171,214164.2942253,6577481.4,0.03191,0.03278,1755694244743,0.33
PNUT-USDT,SPOT,PNUT,USDT,,,,,,,1731318000000,,0.0001,0.01,1,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.2146,1092.44,0.2146,8453.92,0.2145,2722.16,0.2199,0.2225,0.2075,2733891.32364,12809458.09,0.2089,0.2153,1755694245616,0.21
POLYDOGE-USDT,SPOT,POLYDOGE,USDT,,,,,,,1636361107000,,0.000000000001,1,100000000,,9999999999999999,25000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,25000000000,0.000000004732,155133441412,0.000000004747,15024660532,0.000000004732,81477472002,0.00000000482,0.00000000523,0.00000000471,280770.696914535198,56975730040430,0.000000004728,0.00000000482,1755694245714,0.47
POL-USDT,SPOT,POL,USDT,,,,,,,1725451200000,,0.0001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.2379,19.32,0.2379,5052.02,0.2378,50.02,0.2471,0.2529,0.2315,3557987.137113,14774706.03,0.2317,0.2457,1755694245313,2.38
POR-USDT,SPOT,POR,USDT,,,,,,,1663915262000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.9416,1.5666,0.9413,126.6,0.939,65.2194,0.9396,0.98,0.9191,135343.57111067,142676.7193,0.957,0.9349,1755694200013,0.94
PRCL-USDT,SPOT,PRCL,USDT,,,,,,,1713272400000,,0.00001,0.001,10,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.08104,240.994,0.08101,248.457,0.08099,241.946,0.08292,0.08419,0.07873,2829575.9781355,34696914.462,0.08004,0.08083,1755694243615,0.81
PROMPT-USDT,SPOT,PROMPT,USDT,,,,,,,1744286400000,,0.00001,0.1,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.12101,6.5,0.12101,19.6,0.12099,19.3,0.12396,0.12528,0.11726,857716.158385,7093002.5,0.11912,0.12206,1755694241516,1.21
PSTAKE-USDT,SPOT,PSTAKE,USDT,,,,,,,1645689289000,,0.00001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.03031,824.810293,0.0304,212.252056,0.03031,213.853776,0.03148,0.03164,0.0298,158902.31759694965,5204771.197615,0.02994,0.0305,1755694204009,3.03
PUMP-USDT,SPOT,PUMP,USDT,,,,,,,1752818400000,,0.000001,1,1000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.002992,1803,0.002992,6112,0.002991,225945,0.002877,0.003069,0.002754,18655133.460013,6429671526,0.002817,0.002783,1755694245713,2.99
PYTH-USDT,SPOT,PYTH,USDT,,,,,,,1700490600000,,0.00001,0.001,10,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.11605,15.001,0.11615,378,0.1161,393,0.11877,0.12003,0.11246,861179.0238406,7472422.203,0.11299,0.11612,1755694244814,1.16
PYUSD-USDT,SPOT,PYUSD,USDT,,,,,,,1727953200000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.9982,132.5562,0.9984,5.8051,0.9983,635.3435,0.9989,0.9995,0.9982,242468.85062751,242706.0457,0.9991,0.999,1755694229018,1.00
QTUM-USDT,SPOT,QTUM,USDT,,,,,,,1611907686000,,0.001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,2.088,5.94,2.089,21.6,2.086,21.6,2.061,2.139,1.961,610728.516556786,296118.09381,1.983,2.026,1755694245020,2.09
RACA-USDT,SPOT,RACA,USDT,,,,,,,1638857466000,,0.00000001,0.001,1000,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.00005598,819457.353,0.000056,200000,0.0000559,200000,0.00005763,0.00005793,0.00005501,113876.28714981417,2034849636.031,0.00005596,0.00005733,1755694245812,0.06
RAY-USDT,SPOT,RAY,USDT,,,,,,,1639723491000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,3.235,42.982928,3.2363,341.733191,3.2346,28.5,3.2526,3.2949,3.115,1733076.0317245923,542103.743089,3.1295,3.1847,1755694245807,3.23
RDNT-USDT,SPOT,RDNT,USDT,,,,,,,1679385600000,,0.00001,0.001,10,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.02113,55.78,0.02118,55.78,0.02117,47744.092,0.02173,0.02188,0.02055,63686.43222232,3023406.263,0.02073,0.02118,1755694242410,0.21
RENDER-USDT,SPOT,RENDER,USDT,,,,,,,1721026800000,,0.001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,3.601,10.748,3.601,195.552,3.6,11.784,3.705,3.742,3.525,1404675.43331,390676.127,3.547,3.599,1755694244823,3.60
RESOLV-USDT,SPOT,RESOLV,USDT,,,,,,,1749560400000,,0.0001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.1512,10,0.1513,10322.07,0.1511,2294.29,0.1619,0.1649,0.1488,2782552.59209,17981457.9,0.1497,0.1573,1755694245813,1.51
RIO-USDT,SPOT,RIO,USDT,,,,,,,1611907686000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.2759,41.378095,0.2759,140.98,0.2752,1.004799,0.2774,0.287,0.2579,343167.5133964276,1275760.153705,0.2603,0.2662,1755694244817,0.28
RON-USDT,SPOT,RON,USDT,,,,,,,1643287644000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.5173,13.076949,0.5176,90.646692,0.5171,932.408072,0.5394,0.5429,0.5126,118203.6426866613,226726.771593,0.5136,0.526,1755694243518,0.52
RPL-USDT,SPOT,RPL,USDT,,,,,,,1677664800000,,0.001,0.0001,0.1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,7.162,4.9474,7.171,4.9474,7.156,4.9474,7.38,7.381,6.975,47956.1999608,6721.0803,7.049,7.142,1755694245619,0.72
RSR-USDT,SPOT,RSR,USDT,,,,,,,1611907686000,,0.000001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.008357,7594.146157,0.008367,7890.879299,0.008361,67201.674447,0.008437,0.008543,0.007994,394293.397234972848,48084905.092362,0.008036,0.008205,1755694245314,0.84
RSS3-USDT,SPOT,RSS3,USDT,,,,,,,1644810127000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.04589,330,0.0459,375.999498,0.04576,352.4983,0.04515,0.066,0.04385,6119816.63326695186,121620401.870084,0.04478,0.0476,1755694245223,0.46
RUNECOIN-USDT,SPOT,RUNECOIN,USDT,,,,,,,1714471200000,,0.0000001,0.1,1000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.0004702,31247.2,0.0004713,1488.6,0.0004702,652514,0.0004958,0.000506,0.0004561,233077.96389273,491670264.7,0.000468,0.0004872,1755694220409,0.47
RVN-USDT,SPOT,RVN,USDT,,,,,,,1611907686000,,0.00001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.01339,100,0.01339,69418.015861,0.01337,113494.86348,0.01354,0.01364,0.01303,215062.59208937298,16198968.413491,0.0131,0.01329,1755694244110,1.34
S-USDT,SPOT,S,USDT,,,,,,,1737439200000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.3096,41.758,0.3095,567.465,0.3094,1.5,0.3253,0.3268,0.3001,2220119.1743997,7167175.648,0.3021,0.3164,1755694245619,0.31
SAFE-USDT,SPOT,SAFE,USDT,,,,,,,1713857400000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.4151,39.924,0.415,147.363,0.4148,170.021,0.4256,0.4297,0.4063,618740.6538075,1490926.911,0.4084,0.4175,1755694244713,0.42
SAHARA-USDT,SPOT,SAHARA,USDT,,,,,,,1750935600000,,0.00001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.08828,480.3,0.08829,252.6,0.08827,3309.7,0.08834,0.08932,0.08477,1110688.478028,12746224,0.0853,0.08653,1755694244910,8.83
SAND-USDT,SPOT,SAND,USDT,,,,,,,1616054895000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.277,135.379062,0.277,285.789166,0.2769,457.643168,0.2829,0.2857,0.2698,882559.2029147031,3193259.809741,0.2724,0.277,1755694245223,2.77
SATS-USDT,SPOT,SATS,USDT,,,,,,,1702886400000,,0.00000000001,1,10000000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.00000003682,1357588922,0.00000003681,2941292310,0.0000000368,15000000,0.00000003787,0.00000003831,0.00000003572,1401533.0803207834,38218093555294,0.00000003591,0.00000003712,1755694245807,0.37
SC-USDT,SPOT,SC,USDT,,,,,,,1611907686000,,0.000001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.003003,688.84926,0.003002,3815.230225,0.003001,14367.505953,0.003073,0.003076,0.002936,46287.03266979585,15641560.053742,0.002956,0.003013,1755694245523,0.30
SCR-USDT,SPOT,SCR,USDT,,,,,,,1730703600000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.3569,55.546,0.3572,391.484,0.3569,98.868,0.3586,0.3619,0.3439,581921.6226831,1650707.003,0.3461,0.3541,1755694243319,0.36
SD-USDT,SPOT,SD,USDT,,,,,,,1647338573000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.6956,6.090348,0.6973,31.0882,0.6948,31.0882,0.7202,0.7226,0.6673,257485.1056951188,371617.366033,0.6711,0.7035,1755694245813,0.70
SHIB-USDT,SPOT,SHIB,USDT,,,,,,,1620446728000,,0.000000001,1,100000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.000012324,100000,0.000012322,35370615,0.00001232,100000,0.000012569,0.00001266,0.000012046,4393618.784805062,357947855789,0.000012099,0.0000123,1755694245808,1.23
SKL-USDT,SPOT,SKL,USDT,,,,,,,1617007316000,,0.00001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.0307,1246.08279,0.0307,4802.371094,0.03068,39447.731755,0.03246,0.03289,0.02981,1535990.67671792196,49490888.900508,0.0307,0.03172,1755694245713,3.07
