instId,instType,baseCcy,quoteCcy,settleCcy,ctVal,ctMult,ctValCcy,optType,stk,listTime,expTime,tickSz,lotSz,minSz,maxSz,maxLmtSz,maxMktSz,maxTwapSz,maxIcebergSz,maxTriggerSz,maxStopSz,last,lastSz,askPx,askSz,bidPx,bidSz,open24h,high24h,low24h,volCcy24h,vol24h,sodUtc0,sodUtc8,ts,minOrderSize,maxOrderSize,minOrderValue,maxOrderValue
HUMA-USDT,SPOT,HUMA,USDT,,,,,,,1748260800000,,0.00001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.03257,100,0.03259,3251.9,0.03256,100,0.03318,0.03396,0.03197,991539.74829,30206778.5,0.03226,0.0327,1755693508723,,,,
ICE-USDT,SPOT,ICE,USDT,,,,,,,1705658400000,,0.000001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.005191,41219,0.005196,136905.2,0.005183,14380.7,0.005359,0.005508,0.00492,701068.0721401,133840042.5,0.005173,0.00525,1755693495717,,,,
ICP-USDT,SPOT,ICP,USDT,,,,,,,1620635244000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,5.136,22.175161,5.135,95.133951,5.133,98.30701,5.252,5.285,5.016,1293970.425519023,253047.623142,5.029,5.136,1755693509815,,,,
ICX-USDT,SPOT,ICX,USDT,,,,,,,1611907686000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.12654,152.5688,0.12649,5491.057421,0.12632,1000,0.12989,0.13066,0.12343,120901.79098640736,955324.503786,0.12466,0.12731,1755693509309,,,,
ID-USDT,SPOT,ID,USDT,,,,,,,1681984800000,,0.0001,0.001,10,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.1561,70.686,0.1564,1100.944,0.1562,372.25,0.16,0.161,0.1511,37627.4178516,241765.073,0.1522,0.1561,1755693510909,,,,
ILV-USDT,SPOT,ILV,USDT,,,,,,,1630978003000,,0.001,0.000001,0.01,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,15.26,3.40664,15.281,6.108043,15.261,32.00717,16.097,16.122,14.966,342905.471478923,22000.132589,15.077,15.834,1755693506906,,,,
IMX-USDT,SPOT,IMX,USDT,,,,,,,1636101372000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.5407,1,0.5406,91.631223,0.5403,18.809366,0.5543,0.5596,0.5235,495535.3443974871,923544.66333,0.5289,0.5403,1755693511006,,,,
INJ-USDT,SPOT,INJ,USDT,,,,,,,1701338400000,,0.001,0.0001,0.1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,13.436,3.6815,13.434,3.15,13.431,0.25,13.873,14.081,13.15,2394476.9760841,177796.0311,13.21,13.64,1755693511019,,,,
IOST-USDT,SPOT,IOST,USDT,,,,,,,1611907686000,,0.000001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.003461,16299.911208,0.003465,153510.77864,0.003462,13056.16864,0.003531,0.003543,0.003378,178041.82071803155,51632353.635144,0.003398,0.003464,1755693509916,,,,
IOTA-USDT,SPOT,IOTA,USDT,,,,,,,1611907686000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.1956,1277.828754,0.1956,252,0.1955,8034.657661,0.2018,0.204,0.1908,839879.3763899958,4293403.601674,0.1917,0.198,1755693508722,,,,
IP-USDT,SPOT,IP,USDT,,,,,,,1739433600000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,5.6618,34.037,5.6623,40.305,5.66,8.833,5.586,5.7242,5.4387,3382565.5529365,607684.244,5.532,5.5681,1755693509923,,,,
J-USDT,SPOT,J,USDT,,,,,,,1737536400000,,0.00001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.1174,276.88,0.11744,265.91,0.11695,798.344,0.11192,0.11958,0.10561,1340927.29746459,11920730.185,0.10581,0.10866,1755693510907,,,,
JITOSOL-USDT,SPOT,JITOSOL,USDT,,,,,,,1746774000000,,0.01,0.000001,0.001,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,222.36,0.031326,222.52,0.005493,222.4,31,222.73,224.42,215.3,560459.95237753,2553.3059,215.96,217.95,1755693509923,,,,
JOE-USDT,SPOT,JOE,USDT,,,,,,,1642045755000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.1554,66.721905,0.1557,868.944578,0.1554,1368.944578,0.1602,0.1604,0.1503,37770.6984275715,244126.994448,0.1517,0.1561,1755693510909,,,,
JST-USDT,SPOT,JST,USDT,,,,,,,1611907686000,,0.00001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.03315,594.039898,0.03316,1350,0.03314,1350,0.03289,0.03316,0.03219,51192.06696343051,1569596.653321,0.03235,0.03254,1755693504223,,,,
JTO-USDT,SPOT,JTO,USDT,,,,,,,1704693600000,,0.001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,1.692,47.9748,1.693,367.9129,1.692,239.3204,1.69,1.708,1.62,729158.5588594,438483.3226,1.626,1.655,1755693510814,,,,
JUP-USDT,SPOT,JUP,USDT,,,,,,,1706713800000,,0.0001,0.001,10,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.4887,76.8,0.4892,77.892,0.489,77.884,0.4979,0.5021,0.4738,1048460.2662592,2159850.159,0.4764,0.4861,1755693511020,,,,
KAIA-USDT,SPOT,KAIA,USDT,,,,,,,1730358000000,,0.0001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.1453,960.58,0.1454,7964.29,0.1453,989.12,0.151,0.1517,0.1428,476523.072746,3263254.97,0.1433,0.1471,1755693507915,,,,
KAITO-USDT,SPOT,KAITO,USDT,,,,,,,1740052800000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,1.044,1,1.0442,279.656,1.0439,1.5,1.0711,1.0793,1.0155,1192119.9052965,1143841.371,1.0237,1.0467,1755693508909,,,,
KDA-USDT,SPOT,KDA,USDT,,,,,,,1641352150000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.3819,48.3705,0.3818,42.892781,0.3814,48.996894,0.3926,0.394,0.3736,124155.7970581286,325165.788441,0.3746,0.3837,1755693508113,,,,
KMNO-USDT,SPOT,KMNO,USDT,,,,,,,1748570400000,,0.00001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.05673,353.9,0.05674,378,0.05671,730.6,0.05853,0.05876,0.05523,182530.142306,3210191.3,0.05546,0.05668,1755693509517,,,,
KNC-USDT,SPOT,KNC,USDT,,,,,,,1611907686000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.3888,29.580206,0.3896,368.761842,0.3892,210.867975,0.3962,0.3971,0.3796,34606.3732000238,89830.661877,0.3828,0.3878,1755693507014,,,,
KSM-USDT,SPOT,KSM,USDT,,,,,,,1611907686000,,0.01,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,14.25,1.58,14.26,48.101472,14.24,112.098024,14.66,14.76,13.78,236269.0218365,16679.479586,13.95,14.27,1755693507140,,,,
LAT-USDT,SPOT,LAT,USDT,,,,,,,1620788780000,,0.000001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.00319,106436.730737,0.003194,11538.906525,0.003192,4926.224375,0.003284,0.003322,0.0031,502609.416098698508,158081717.250968,0.003112,0.003232,1755693480025,,,,
LAYER-USDT,SPOT,LAYER,USDT,,,,,,,1745571600000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.5561,258.247,0.5563,566.07,0.556,277.4,0.5607,0.5655,0.5456,675588.6545552,1218371.894,0.5487,0.553,1755693509916,,,,
LDO-USDT,SPOT,LDO,USDT,,,,,,,1662085287000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,1.332,4.279,1.3302,181.5,1.33,1.5,1.318,1.361,1.2613,8517760.33243874,6544650.1186,1.2759,1.281,1755693510519,,,,
LEO-USDT,SPOT,LEO,USDT,,,,,,,1611907686000,,0.001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,9.617,0.87898,9.625,1.904554,9.62,1.904554,9.504,9.682,9.504,14552.598211983,1512.027313,9.581,9.605,1755693505413,,,,
LINK-USDT,SPOT,LINK,USDT,,,,,,,1611907686000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,25.063,0.000001,25.066,17.796245,25.061,84.85398,24.537,25.28,23.371,52703374.428577508,2168207.432538,23.558,24.277,1755693510907,,,,
LOOKS-USDT,SPOT,LOOKS,USDT,,,,,,,1642063043000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.01926,2340,0.01926,2859.885624,0.01922,485.426285,0.01924,0.01954,0.01791,195116.47303542413,10425037.858503,0.01812,0.01912,1755693510920,,,,
LPT-USDT,SPOT,LPT,USDT,,,,,,,1617346935000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,6.25,3.718326,6.254,17.753736,6.25,10.733736,6.266,6.331,6.039,882383.673247254,142859.662709,6.094,6.197,1755693511020,,,,
LQTY-USDT,SPOT,LQTY,USDT,,,,,,,1682071200000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.8779,199.1983,0.8782,148.6,0.8771,294.0073,0.905,0.9147,0.8532,417258.3289881,474827.1958,0.8555,0.8894,1755693510451,,,,
LRC-USDT,SPOT,LRC,USDT,,,,,,,1611907686000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.08746,336.54871,0.08749,900.73132,0.08746,1499.378291,0.09234,0.09307,0.08589,478484.32401482629,5330942.372131,0.08628,0.09075,1755693511019,,,,
LSK-USDT,SPOT,LSK,USDT,,,,,,,1611907686000,,0.0001,0.00000001,1,,9999999999,1000000,9999999999.0000000000000000,9999999999.0000000000000000,9999999999.0000000000000000,1000000,0.3804,179.51344178,0.3813,15.94037308,0.3797,260.94556156,0.3952,0.3968,0.375,12427.701830914706,32493.19695157,0.3774,0.3855,1755693510211,,,,
LTC-USDT,SPOT,LTC,USDT,,,,,,,1611907686000,,0.01,0.000001,0.01,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,114.82,0.059627,114.81,10.125461,114.8,0.177685,115.81,116.76,112.22,22106481.6291972,193432.965371,112.69,114.12,1755693511019,,,,
LUNC-USDT,SPOT,LUNC,USDT,,,,,,,1653635753000,,0.00000001,1,10000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.00005859,48911,0.0000586,370648,0.00005857,170720,0.00005998,0.00006034,0.0000573,144157.73523043,2463777241,0.00005782,0.00005879,1755693509311,,,,
LUNA-USDT,SPOT,LUNA,USDT,,,,,,,1653732068000,,0.0001,0.0001,10,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.1534,326,0.1534,5325.2285,0.1532,4576.3296,0.1558,0.1567,0.1489,321768.39519867,2113206.4475,0.1499,0.1528,1755693506921,,,,
MAGIC-USDT,SPOT,MAGIC,USDT,,,,,,,1644820802000,,0.00001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.2311,393.0447,0.2312,1.5,0.23113,1.5,0.23061,0.23695,0.22148,1920031.24404584473,8390334.060605,0.22271,0.22667,1755693509319,,,,
MAJOR-USDT,SPOT,MAJOR,USDT,,,,,,,1732791600000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.1569,10.486,0.1573,69.338,0.157,3082.497,0.1624,0.1638,0.1542,155612.1083284,983596.417,0.1563,0.1574,1755693509425,,,,
MANA-USDT,SPOT,MANA,USDT,,,,,,,1611907686000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.2789,0.000042,0.2789,153,0.2787,1329.947442,0.2831,0.2853,0.2715,230622.2930510407,831712.755501,0.2723,0.2779,1755693508616,,,,
MASK-USDT,SPOT,MASK,USDT,,,,,,,1614182650000,,0.001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,1.235,68.357412,1.235,1061.106866,1.234,730.564073,1.259,1.265,1.206,519029.492954808,422156.966348,1.216,1.232,1755693509609,,,,
ME-USDT,SPOT,ME,USDT,,,,,,,1733837400000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.6808,0.931,0.6811,74.131,0.6809,22.034,0.6974,0.7013,0.6657,421403.5260081,621283.031,0.6705,0.6815,1755693502612,,,,
MEME-USDT,SPOT,MEME,USDT,,,,,,,1699000200000,,0.000001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.00237,10536.3,0.002372,22433.2,0.00237,220535.9,0.002011,0.002399,0.001972,6228947.59178,2825363025.1,0.002087,0.002022,1755693510904,,,,
MEMEFI-USDT,SPOT,MEMEFI,USDT,,,,,,,1732276800000,,0.0000001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.0017881,3358.4,0.0017902,7727.4,0.0017881,114448.2,0.0018563,0.002029,0.0016966,4665112.37925953,2530221479.8,0.0018004,0.0019907,1755693510211,,,,
MENGO-USDT,SPOT,MENGO,USDT,,,,,,,1663915563000,,0.00001,0.0001,10,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.12716,1280.3165,0.12794,452.3266,0.12724,346.431,0.134,0.1347,0.12503,212135.878304447,1645055.6187,0.12799,0.13296,1755693510906,,,,
MERL-USDT,SPOT,MERL,USDT,,,,,,,1713520800000,,0.00001,0.001,10,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.11185,330.176,0.11192,396,0.11184,304.936,0.11289,0.11355,0.10553,599779.57775076,5454073.618,0.10711,0.11166,1755693483512,,,,
METIS-USDT,SPOT,METIS,USDT,,,,,,,1644471246000,,0.01,0.000001,0.01,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,16.66,0.000009,16.65,5.631175,16.63,11.7371,17.42,17.5,16.24,316488.94198339,18833.310986,16.3,17.1,1755693506509,,,,
MEW-USDT,SPOT,MEW,USDT,,,,,,,1713168000000,,0.000001,1,1000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.002876,121678,0.002877,353722,0.002875,250498,0.002937,0.002959,0.002778,1320516.842058,463216669,0.00281,0.002862,1755693510804,,,,
MINA-USDT,SPOT,MINA,USDT,,,,,,,1622459401000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.182,303.901354,0.1821,1862.985548,0.1819,1698.294236,0.1854,0.1869,0.177,164899.907544816,910893.101683,0.1783,0.1815,1755693511006,,,,
MKR-USDT,SPOT,MKR,USDT,,,,,,,1611907686000,,0.1,0.00000001,0.001,,9999999999,1000000,9999999999.0000000000000000,9999999999.0000000000000000,9999999999.0000000000000000,1000000,1635.9,0.63381324,1636.5,0.0461155,1636,0.06432,1712.4,1720.1,1622.6,1420815.45440558,849.98998716,1653.6,1678.7,1755693511019,,,,
MLN-USDT,SPOT,MLN,USDT,,,,,,,1611907686000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,8.837,2.397763,8.841,15.862707,8.815,1.556153,8.768,9.449,8.677,282407.04222679,31314.571039,8.738,8.911,1755693510909,,,,
MOODENG-USDT,SPOT,MOODENG,USDT,,,,,,,1731668400000,,0.00001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.148,4597.44,0.14795,15,0.14792,7920.87,0.15183,0.15257,0.14465,1814593.5571808,12268547.11,0.14554,0.14841,1755693511014,,,,
MORPHO-USDT,SPOT,MORPHO,USDT,,,,,,,1732179900000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,2.1007,99.9,2.1022,65.601,2.1005,239.894,2.052,2.1222,1.9838,2329198.1859893,1131910.33,1.9872,2.0483,1755693510809,,,,
MOVR-USDT,SPOT,MOVR,USDT,,,,,,,1638945404000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,6.39,1.654703,6.397,7.326709,6.391,8.36811,6.6,6.62,6.26,28048.086901892,4359.67775,6.295,6.443,1755693508613,,,,
MOVE-USDT,SPOT,MOVE,USDT,,,,,,,1733742000000,,0.00001,0.1,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.12705,0.1,0.12706,342,0.12704,249.3,0.13246,0.13337,0.1237,869334.712911,6801826,0.12585,0.13006,1755693509320,,,,
NAVX-USDT,SPOT,NAVX,USDT,,,,,,,1742893200000,,0.00001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.03803,15,0.03803,353.38,0.03794,739.6,0.03997,0.04013,0.03755,131440.355809,3401691.7,0.0381,0.03869,1755693508015,,,,
NC-USDT,SPOT,NC,USDT,,,,,,,1737104400000,,0.00001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.01934,110.24,0.01936,952.33,0.01934,972.21,0.01937,0.01969,0.019,232797.9631996,12067113.67,0.01909,0.01954,1755693497523,,,,
NEAR-USDT,SPOT,NEAR,USDT,,,,,,,1611907686000,,0.001,0.00000001,1,,9999999999,1000000,9999999999.0000000000000000,9999999999.0000000000000000,9999999999.0000000000000000,1000000,2.469,1.50000001,2.469,620.14932709,2.468,202.56293181,2.527,2.547,2.415,4170050.32904023031,1693069.27124291,2.423,2.48,1755693510809,,,,
NEIRO-USDT,SPOT,NEIRO,USDT,,,,,,,1729587600000,,0.0000001,1,1000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.0003596,49990,0.0003596,237110,0.0003594,304974,0.0003711,0.0003746,0.0003445,807509.4793686,2250659600,0.000351,0.0003592,1755693509716,,,,
NEO-USDT,SPOT,NEO,USDT,,,,,,,1611907686000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,6.296,56.008401,6.299,142.766497,6.295,86.758,6.091,6.573,5.828,2263232.015713553,362575.262975,5.857,5.953,1755693510421,,,,
NFT-USDT,SPOT,NFT,USDT,,,,,,,1636612473000,,0.0000000001,1,10000000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.0000004628,1325808304,0.0000004641,362345018,0.0000004633,43855142,0.0000004624,0.0000004659,0.0000004615,13829.4436798567,29844744065,0.0000004634,0.0000004634,1755693508322,,,,
NMR-USDT,SPOT,NMR,USDT,,,,,,,1611907686000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,8.23,11.075972,8.229,14.17947,8.218,3.4,8.581,8.593,7.983,257281.952571199,31408.02233,8.009,8.343,1755693510913,,,,
NOT-USDT,SPOT,NOT,USDT,,,,,,,1715860800000,,0.000001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.001832,5458.5,0.001831,101753.9,0.001829,508086.5,0.00188,0.001901,0.001783,750488.9962687,410364058.7,0.001794,0.001841,1755693509320,,,,
